PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
FL1570146,"MILTON, CITY OF WATER SYSTEM",Community water system,Ground water,Santa Rosa,MILTON,19600,14,7,32
FL3050834,MIMS WATER TREATMENT / NORTH BREVARD CO.,Community water system,Ground water,Brevard,MIMS,7893,11,44,19
FL3531198,MINERVA MHP,Community water system,Ground water,Polk,HAINES CITY,45,4,5,32
FL3350836,MINNEOLA WATER DEPARTMENT (2 WPS),Community water system,Ground water,Lake,MINNEOLA,14182,6,25,19
FL4060925,MIRAMAR (EAST ; WEST) PLANTS,Community water system,Ground water,Broward,MIRAMAR,127700,17,13,130
FL5364152,MOBILE MANOR MOBILE HOME PARK,Community water system,Surface water purchased,Lee,N. FORT MYERS,482,2,3,78
FL6295569,MOJ REALTY CORP.,Community water system,Ground water,Hillsborough,VALRICO,60,2,0,16
FL1170475,"MOLINO UTILITIES, INC.",Community water system,Ground water,Escambia,MOLINO,7746,10,16,40
FL3350842,MOLOKAI MOBILE COMMUNITY,Community water system,Ground water,Lake,LEESBURG,500,4,27,20
FL1330478,"MONTICELLO, CITY OF",Community water system,Ground water,Jefferson,MONTICELLO,4502,8,8,23
FL3350846,MONTVERDE MOBILE HOME SD,Community water system,Ground water,Lake,MONTVERDE,800,3,7,20
FL3350847,MONTVERDE WATER DEPARTMENT (2WPS),Community water system,Ground water,Lake,MONTVERDE,1198,5,16,23
FL1570479,MOORE CREEK MOUNT CARMEL UTILITIES,Community water system,Ground water,Santa Rosa,JAY,4274,7,21,29
FL5220192,MOORE HAVEN WATER DEPT,Community water system,Ground water,Glades,MOORE HAVEN,3735,8,5,39
FL6291037,MORNINGSTAR MOBILE HOME PARK,Community water system,Ground water,Hillsborough,RUSKIN,64,3,69,42
FL3350852,MORNINGVIEW SUBDIVISION,Community water system,Ground water,Lake,LEESBURG,123,2,2,16
FL1660803,"MOSSY HEAD, TOWN OF",Community water system,Ground water,Walton,DEFUNIAK SPRINGS,3511,6,16,28
FL6290186,MOUNT CARMEL RIDGE,Community water system,Ground water,Hillsborough,BRANDON,250,2,17,27
FL3350858,"MOUNT DORA, CITY OF (2WPS)",Community water system,Ground water,Lake,MOUNT DORA,33636,8,25,16
FL6532345,MOUNT OLIVE ESTATES,Community water system,Ground water,Polk,LAKELAND,2724,3,14,32
FL2544265,"MOUNT ROYAL COMMON PROPERTY, LLC",Community water system,Ground water,Putnam,CRESCENT CITY,86,4,18,19
FL6531226,MOUNTAIN LAKE ESTATES,Community water system,Ground water,Polk,LAKE WALES,300,3,9,37
FL6530399,MOUSE MOUNTAIN RV RESORT/MHP,Community water system,Ground water,Polk,DAVENPORT,600,3,14,36
FL6531237,"MULBERRY, CITY OF",Community water system,Ground water,Polk,MULBERRY,3780,6,11,35
FL3590865,MULLET LAKE WATER ASSOCIATION,Community water system,Ground water,Seminole,GENEVA,920,4,19,18
FL6581246,MYAKKA MOBILE HOME CT,Community water system,Ground water,Sarasota,VENICE,154,2,30,105
FL1650778,MYSTERIOUS WATERS SUBDIVISION,Community water system,Ground water,Wakulla,CRAWFORDVILLE,195,2,22,18
FL2161212,N.A.S. JACKSONVILLE,Community water system,Ground water,Duval,JACKSONVILLE,22000,6,11,46
FL2160734,N.S. MAYPORT,Community water system,Ground water,Duval,MAYPORT,20500,4,7,45
FL5110198,NAPLES WATER DEPT,Community water system,Ground water,Collier,NAPLES,52906,58,5,32
FL1170814,NAS PENSACOLA / CORRY STATION,Community water system,Ground water,Escambia,PENSACOLA,22600,11,9,30
FL1170899,NAS SAUFLEY FIELD,Community water system,Ground water purchased,Escambia,PENSACOLA,1728,2,11,26
FL1570489,NAS WHITING FIELD,Community water system,Ground water,Santa Rosa,MILTON,3081,4,5,27
FL2451323,NASSAU ACRES MHP,Community water system,Ground water,Nassau,YULEE,52,3,43,27
FL2450022,NASSAU-AMELIA  UTILITIES,Community water system,Ground water,Nassau,FERNANDINA BEACH,9242,4,7,25
FL4430956,NATALIE ESTATES MOBILE HOME PK #200,Community water system,Ground water,Martin,STUART,250,2,5,23
FL6295577,NATURE'S TRAIL MHP,Community water system,Ground water,Hillsborough,THONOTOSASSA,50,2,4,24
FL1570874,NAVARRE BEACH WATER SYSTEM,Community water system,Ground water,Santa Rosa,NAVARRE BEACH,5645,9,10,21
FL2164279,NEIGHBORHOOD UTILITIES (TIMBER CREEK),Community water system,Ground water,Duval,JACKSONVILLE,1015,4,22,47
FL3420870,NELSON'S FISH CAMP,Community water system,Ground water,Marion,UMATILLA,210,2,21,21
FL2160206,NEPTUNE BEACH,Community water system,Ground water,Duval,NEPTUNE BEACH,7270,5,18,45
FL6291252,NEPTUNE VILLAGE MHP,Community water system,Ground water,Hillsborough,RUSKIN,318,3,30,38
FL4565198,NETTLES ISLAND,Community water system,Ground water purchased,St. Lucie,JENSEN BEACH,3056,1,2,9
FL6532235,NEW HARMONY M H P,Community water system,Ground water,Polk,LAKE WALES,26,2,46,37
FL2161043,NEW KINGS MHP,Community water system,Ground water,Duval,JACKSONVILLE,25,2,10,49
FL6511255,NEW PORT RICHEY WATER DEPT,Community water system,Surface water purchased,Pasco,NEW PORT RICHEY,29000,28,6,24
FL3531517,NEW RIVER RANCH ; RV RESORT,Community water system,Ground water,Polk,RIVER RANCH,2100,4,4,36
FL2010207,NEWBERRY WTP,Community water system,Ground water,Alachua,NEWBERRY,3885,8,22,30
FL5084110,NHC UTILITIES INC,Community water system,Surface water purchased,Charlotte,PORT CHARLOTTE,401,1,7,27
FL1460147,"NICEVILLE, CITY OF",Community water system,Ground water,Okaloosa,NICEVILLE,20313,18,9,30
FL1300498,NOMA WATER WORKS,Community water system,Ground water,Holmes,BONIFAY,276,4,9,32
FL2160811,NORMANDY VILLAGE UTILITY CO.,Community water system,Ground water,Duval,JACKSONVILLE,3373,3,9,45
FL4130970,"NORTH BAY VILLAGE, CITY OF",Community water system,Ground water purchased,Miami-Dade,NORTH BAY VILLAGE,8949,2,12,5
FL1664019,NORTH BAY WATER SYSTEM,Community water system,Ground water,Walton,NICEVILLE,3189,8,11,29
FL2550812,NORTH BEACH UTILITIES,Community water system,Ground water,St. Johns,ST. AUGUSTINE,3585,3,3,21
FL6084074,NORTH CHARLOTTE WATER WORKS,Community water system,Ground water,Charlotte,PUNTA GORDA,90,3,15,33
FL4560971,NORTH HUTCHINSON ISLAND,Community water system,Ground water purchased,St. Lucie,FT. PIERCE,3954,1,10,12
FL1374049,NORTH LAKE MEADOW WATER SYSTEM,Community water system,Ground water,Leon,TALLAHASSEE,200,2,4,18
FL4060976,"NORTH LAUDERDALE, CITY OF",Community water system,Ground water,Broward,NORTH LAUDERDALE,35709,4,17,98
FL4131618,NORTH MIAMI BEACH,Community water system,Ground water,Miami-Dade,NORTH MIAMI BEACH,180000,23,10,16
FL4130977,"NORTH MIAMI, CITY OF",Community water system,Ground water,Miami-Dade,NORTH MIAMI,74438,10,11,15
FL6531265,NORTH POINTE S/D,Community water system,Ground water,Polk,AUBURNDALE,192,2,2,40
FL6580651,NORTH PORT UTILITIES,Community water system,Surface water,Sarasota,NORTH PORT,44959,13,6,85
FL4064390,NORTH SPRINGS IMPROVEMENT DISTRICT,Community water system,Ground water,Broward,CORAL SPRINGS,37371,10,16,94
FL6605012,NORTH SUMTER UTILITY 3WPS,Community water system,Ground water,Sumter,THE VILLAGES,44517,11,3,13
FL6530617,NORTHEAST,Community water system,Ground water,Polk,DAVENPORT,60557,31,22,47
FL2020815,NORTHEAST FLORIDA STATE HOSPITAL,Community water system,Ground water,Baker,MACCLENNY,1800,3,4,23
FL3050890,NORTHGATE MOBILE RANCH,Community water system,Ground water,Brevard,MIMS,250,3,66,27
FL6532348,NORTHWEST,Community water system,Ground water,Polk,LAKELAND,28082,14,14,33
FL1670733,NORTHWEST FLORIDA RECEPTION CENTER,Community water system,Ground water,Washington,CHIPLEY,2700,4,7,20
FL3424087,OAK BEND MHP,Community water system,Ground water,Marion,OCALA,410,3,17,20
FL3424638,OAK CREEK CAVERNS,Community water system,Ground water,Marion,OCALA,147,2,9,17
FL6091274,OAK FOREST,Community water system,Ground water,Citrus,FLORAL CITY,420,3,1,30
FL3531275,OAK HARBOUR CAMPGROUND,Community water system,Ground water,Polk,HAINES CITY,75,5,26,32
FL2554332,OAK HAVEN,Community water system,Ground water,St. Johns,ST AUGUSTINE,40,2,43,21
FL6142032,OAK HAVEN CAMPGROUND,Community water system,Ground water,DeSoto,ARCADIA,50,2,19,24
FL3424106,OAK HAVEN QUADRUPLEXES,Community water system,Ground water,Marion,OCALA,103,2,5,19
FL6291280,OAK HILL VILLAGE MHP,Community water system,Ground water,Hillsborough,VALRICO,320,5,23,36
FL3350900,OAK LANE TRAILER PARK,Community water system,Ground water,Lake,CLERMONT,89,2,12,23
FL4474467,OAK PARK,Community water system,Ground water,Okeechobee,OKEECHOBEE,100,2,20,18
FL5360204,OAK PARK MOBILE HOME VILLAGE,Community water system,Ground water,Lee,ALVA,400,6,7,64
FL3050905,"OAK PARK TRAILER COURT, LLC",Community water system,Ground water,Brevard,TITUSVILLE,90,2,62,25
FL3420904,OAK PARK VILLAGE,Community water system,Ground water,Marion,OCALA,95,3,17,19
FL6094970,OAK POND ADULT M.H. ESTATES,Community water system,Ground water,Citrus,INVERNESS,70,2,10,45
FL6424630,OAK RUN ESTATES (6 WTPS),Community water system,Ground water,Marion,OCALA,11788,18,2,23
FL3350907,OAK SPRINGS MOBILE HOME PARK,Community water system,Ground water,Lake,SORRENTO,993,3,6,23
FL6601467,OAK TREE CIRCLE PARK LLC,Community water system,Ground water,Sumter,BUSHNELL,70,3,9,38
FL6422359,OAK TREE VILLAGE APTS ; CAMPGROUND,Community water system,Ground water,Marion,OCALA,412,3,7,41
FL6292654,OAKBROOK MHP,Community water system,Ground water,Hillsborough,PLANT CITY,400,3,12,33
FL3421201,OAKCREST VILLAS/SUN RESORT,Community water system,Ground water,Marion,OCALA,80,2,15,23
FL3424032,OAKHURST SUBDIVISION,Community water system,Ground water,Marion,OCALA,346,2,11,23
FL6604824,OAKLAND HILLS,Community water system,Ground water,Sumter,LADY LAKE,1050,3,22,34
FL4060989,OAKLAND PARK CITY OF,Community water system,Ground water purchased,Broward,OAKLAND PARK,27984,2,8,18
FL3590912,OAKLAND SHORES,Community water system,Ground water,Seminole,ALTAMONTE SPRINGS,788,3,14,18
FL3480913,"OAKLAND, TOWN OF",Community water system,Ground water,Orange,OAKLAND,2828,6,24,18
FL4474505,OAKS AT OKEECHOBEE,Community water system,Ground water,Okeechobee,OKEECHOBEE,30,1,0,0
FL2554346,OAKS AT WILDWOOD,Community water system,Ground water,St. Johns,ST. AUGUSTINE,153,4,13,17
FL2161276,OAKS OF ATLANTIC BEACH,Community water system,Ground water,Duval,ATLANTIC BEACH,572,3,7,54
FL6290157,OAKS OF THONOTOSASSA MHP,Community water system,Ground water,Hillsborough,THONOTOSASSA,330,4,43,44
FL6292453,OAKWOOD ACRES APARTMENTS,Community water system,Ground water,Hillsborough,TAMPA,80,3,31,44
FL6295112,OAKWOOD CT APTS,Community water system,Ground water,Hillsborough,TAMPA,52,2,23,19
FL3054100,OAKWOOD MANOR(CONSEC.TO MIMS),Community water system,Ground water purchased,Brevard,MIMS,477,1,5,9
FL3420916,OAKWOOD MOBILE MANOR,Community water system,Ground water,Marion,OCALA,252,2,22,22
FL3420924,OCALA EAST VILLAS,Community water system,Ground water,Marion,OCALA,608,4,15,18
FL3421554,OCALA GARDEN APARTMENTS,Community water system,Ground water,Marion,OCALA,48,2,7,21
FL3424651,OCALA HEIGHTS S/D,Community water system,Ground water,Marion,OCALA,825,3,7,18
FL6424621,OCALA JOCKEY CLUB S/D,Community water system,Ground water,Marion,REDDICK,100,2,6,34
FL3421560,OCALA OAKS SUBDIVISION (2 WPS),Community water system,Ground water,Marion,OCALA,2202,6,26,18
FL6424785,OCALA PALMS (CONSEC.),Community water system,Ground water purchased,Marion,OCALA,2015,1,7,19
FL3420922,"OCALA, CITY OF (2 WTPS)",Community water system,Ground water,Marion,OCALA,56359,8,18,23
FL2160824,"OCEANWAY OAKS, LLC",Community water system,Ground water,Duval,JACKSONVILLE,75,3,10,41
FL3420939,OCKLAWAHA WATER WORKS (2 WTPS),Community water system,Ground water,Marion,OCKLAWAHA,816,4,28,20
FL3480204,"OCOEE, CITY OF (2 WPS)",Community water system,Ground water,Orange,OCOEE,34000,10,36,21
FL3480265,OCUD/DAETWYLER SHORES (CONSEC),Community water system,Ground water purchased,Orange,ORLANDO,189,3,13,14
FL3484132,OCUD/EASTERN WATER SYSTEM (2 WP),Community water system,Ground water,Orange,ORLANDO,290878,30,6,19
FL3480700,OCUD/LAKE JOHN SHORES WTR SYS,Community water system,Ground water,Orange,OAKLAND,67,2,11,15
FL3480792,OCUD/MAGNOLIA WOODS CONSEC.WTR SYSTEM,Community water system,Ground water purchased,Orange,OCOEE,347,1,13,15
FL3481547,OCUD/PARTLOW ACRES(CONSEC.),Community water system,Ground water purchased,Orange,WINTER GARDEN,102,1,8,12
FL3484119,OCUD/SOUTHERN WATER SYS (5 WPS),Community water system,Ground water,Orange,ORLANDO,91196,26,5,17
FL3481546,OCUD/WESTERN REGIONAL WTR SYS (4 WPS),Community water system,Ground water,Orange,ORLANDO,179771,24,10,22
FL1460506,OKALOOSA CO.WTR.; SWR.SYSTEM,Community water system,Ground water,Okaloosa,FORT WALTON BEACH,76205,27,2,29
FL1464034,OKALOOSA CORRECTIONAL INST.,Community water system,Ground water,Okaloosa,CRESTVIEW,1800,4,4,28
FL1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),Community water system,Ground water,Okaloosa,FT. WALTON BEACH,7300,10,11,26
FL1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,Community water system,Ground water,Okaloosa,NICEVILLE,13760,6,2,30
FL4474497,OKEECHOBEE CORRECTIONAL INST,Community water system,Ground water,Okeechobee,OKEECHOBEE,1700,3,24,19
FL4470257,OKEECHOBEE UTILITY AUTHORITY,Community water system,Surface water,Okeechobee,OKEECHOBEE,20000,12,50,33
FL4470472,OKEECHOBEE YOUTH DEVELOPMENT,Community water system,Ground water,Okeechobee,OKEECHOBEE,350,4,65,25
FL3480940,OLA BEACH IMPROVEMENT ASSN,Community water system,Ground water,Orange,TANGERINE,145,3,10,18
FL5364149,OLD BRIDGE VILLAGE MOBILE HOME PARK,Community water system,Surface water purchased,Lee,NORTH FORT MYERS,1000,2,2,86
FL6521417,OLDSMAR WATER SYSTEM,Community water system,Surface water purchased,Pinellas,OLDSMAR,14731,16,2,25
FL2040843,OLIN'S MOBILE HOME PARK,Community water system,Ground water,Bradford,STARKE,40,2,13,29
FL6296249,ON THE PARK TOWNHOMES,Community water system,Surface water purchased,Hillsborough,TAMPA,65,2,0,17
FL6424619,ON TOP OF THE WORLD (2 WPS),Community water system,Ground water,Marion,OCALA,12901,11,7,25
FL4131001,"OPA LOCKA, CITY OF",Community water system,Ground water,Miami-Dade,OPA LOCKA,16000,4,23,7
FL6534996,ORANGE ACRES RANCH,Community water system,Ground water,Polk,LAKE WALES,200,4,19,29
FL6284077,ORANGE BLOSSOM FELLOWSHIP,Community water system,Ground water,Highlands,AVON PARK,100,2,5,24
FL6295647,ORANGE BLOSSOM TRAILER PARK,Community water system,Ground water,Hillsborough,DOVER,63,2,2,25
FL6605023,"ORANGE BLOSSOM UTILITIES, INC",Community water system,Ground water,Sumter,LADY LAKE,335,2,1,12
FL3640945,ORANGE CITY COUNTRY VILLAGE,Community water system,Ground water,Volusia,ORANGE CITY,1820,6,21,11
FL3640946,ORANGE CITY UTILITIES,Community water system,Ground water,Volusia,ORANGE CITY,7606,15,17,48
FL6531305,ORANGE HILL - SUGAR CREEK,Community water system,Ground water,Polk,WINTER HAVEN,647,4,15,37
FL3354646,ORANGE LAKE MH COMMUNITY,Community water system,Ground water,Lake,CLERMONT,615,4,9,23
FL2100741,ORANGE PARK GRID,Community water system,Ground water,Clay,MIDDLEBURG,109991,42,4,123
FL2101182,ORANGE PARK WATER PLANT,Community water system,Ground water,Clay,ORANGE PARK,9042,7,13,38
FL6511307,ORANGELAND SUBDIVISION,Community water system,Ground water,Pasco,NEW PORT RICHEY,186,4,21,27
FL6512069,ORANGEWOOD LAKES MHP,Community water system,Ground water,Pasco,NEW PORT RICHEY,452,5,8,29
FL3640955,ORANGEWOOD MOBILE HOME PARK,Community water system,Ground water,Volusia,DELAND,67,2,18,40
FL6511311,ORANGEWOOD WATER SYSTEM,Community water system,Ground water,Pasco,HOLIDAY,5937,13,18,29
FL6531313,ORCHID SPRINGS,Community water system,Ground water,Polk,WINTER HAVEN,750,4,20,42
FL3480962,ORLANDO UTILITIES COMMISSION (7 WPS),Community water system,Ground water,Orange,ORLANDO,428761,49,13,25
FL3640963,ORMOND BEACH,Community water system,Ground water,Volusia,ORMOND BEACH,50632,39,7,77
FL6511315,OSCEOLA MOBILE HOME PARK,Community water system,Ground water,Pasco,NEW PORT RICHEY,128,2,13,28
FL2380854,OTTER CREEK,Community water system,Ground water,Levy,OTTER CREEK,135,3,63,29
FL3531318,OUTDOOR RESORTS,Community water system,Ground water,Polk,DAVENPORT,1500,2,11,30
FL6531584,OUTPOST RV/MH PARK,Community water system,Ground water,Polk,WINTER HAVEN,70,2,9,36
FL3594241,OVIEDO MARKETPLACE (CONSEC.),Community water system,Ground water purchased,Seminole,OVIEDO,689,1,4,1
FL3590970,"OVIEDO, CITY OF",Community water system,Ground water,Seminole,OVIEDO,46683,19,18,21
FL6091322,OZELLO WATER ASSOCIATION,Community water system,Ground water purchased,Citrus,CRYSTAL RIVER,5220,2,6,26
FL6295629,P AND P MOBILE HOME PARK,Community water system,Ground water,Hillsborough,PLANT CITY,45,2,3,19
FL1570671,"PACE WATER SYSTEM, INC.",Community water system,Ground water,Santa Rosa,PACE,37168,22,5,35
FL2104391,PACE/FLEMING GRID,Community water system,Ground water,Clay,FLEMING ISLAND,38507,10,5,31
FL6424618,PADDOCK DOWNS,Community water system,Ground water,Marion,OCALA,385,3,4,27
FL3424658,PADDOCK PARK SOUTH MHP,Community water system,Ground water,Marion,OCALA,386,4,18,20
FL3354877,PALISADES COUNTRY CLUB,Community water system,Ground water,Lake,CLERMONT,1967,6,22,20
FL5264050,PALM AND PINES MOBILE HOME PK,Community water system,Ground water,Hendry,FELDA,150,2,16,34
FL3050442,"PALM BAY, CITY OF",Community water system,Ground water,Brevard,PALM BAY,114587,51,15,22
FL4504393,PALM BEACH COUNTY WATER UTILITIES,Community water system,Ground water,Palm Beach,WEST PALM BEACH,529876,112,28,82
FL4431050,PALM CIRCLE COTTAGES AND MHP,Community water system,Ground water,Martin,JENSEN BEACH,99,2,29,22
FL2180863,PALM COAST UTILITY,Community water system,Ground water,Flagler,PALM COAST,80325,70,3,34
FL3350980,PALM GARDENS MOBILE HOME PARK,Community water system,Ground water,Lake,TAVARES,75,2,10,22
FL4500634,PALM LAKE  ESTATES NORTH,Community water system,Ground water purchased,Palm Beach,RIVIERA BEACH,480,2,28,31
FL4504287,PALM LAKE  ESTATES SOUTH,Community water system,Ground water purchased,Palm Beach,RIVIERA BCH,700,2,26,33
FL2540865,PALM PORT SUBDIVISION,Community water system,Ground water,Putnam,EAST PALATKA,375,2,18,25
FL6531328,"PALM SHORES MHP, LLC",Community water system,Ground water,Polk,LAKE ALFRED,35,2,11,43
FL3350984,PALM SHORES RV RESORT,Community water system,Ground water,Lake,LEESBURG,80,2,8,15
FL4501058,"PALM SPRINGS, VILLAGE OF",Community water system,Ground water,Palm Beach,PALM SPRINGS,32467,19,7,60
FL6511331,PALM TERRACE GARDENS,Community water system,Surface water purchased,Pasco,NEW PORT RICHEY,2543,2,16,24
FL6511332,PALM TREE ACRES MHP,Community water system,Ground water,Pasco,ZEPHYRHILLS,500,3,5,40
FL3590988,PALM VALLEY MOBILE HOME PARK,Community water system,Ground water,Seminole,OVIEDO,1476,4,24,24
FL6410322,PALMETTO WATER DEPT,Community water system,Surface water purchased,Manatee,PALMETTO,12606,1,11,19
FL3350981,PALMS MOBILE HOME ESTATES,Community water system,Ground water,Lake,LEESBURG,158,2,10,18
FL2010042,PALMS OF ARCHER,Community water system,Ground water,Alachua,GAINESVILLE,1092,3,13,34
FL6290251,PALMS OF LUTZ,Community water system,Ground water,Hillsborough,LUTZ,45,2,27,43
FL1650514,PANACEA AREA WATER SYSTEM,Community water system,Ground water,Wakulla,PANACEA,2650,5,5,22
FL1030515,"PANAMA CITY BEACH, CITY OF",Community water system,Surface water purchased,Bay,PANAMA CITY BEACH,73035,2,20,31
FL1030517,PANAMA CITY WATER SYSTEM,Community water system,Surface water purchased,Bay,PANAMA CITY,36909,3,2,29
FL6531340,PARADISE ISLAND S/D,Community water system,Ground water,Polk,HAINES CITY,268,2,9,36
FL6514545,PARADISE LAKES,Community water system,Ground water,Pasco,LUTZ,1173,5,18,29
FL3424061,PARADISE MHP,Community water system,Ground water,Marion,SUMMERFIELD,95,2,17,23
FL6291341,PARADISE VILLAGE,Community water system,Ground water,Hillsborough,TAMPA,1228,4,34,49
FL3590993,PARK RIDGE,Community water system,Ground water,Seminole,SANFORD,246,2,13,21
FL6295453,PARK VILLAGE MHP,Community water system,Ground water,Hillsborough,RUSKIN,72,2,11,23
FL6530408,PARK WATER COMPANY,Community water system,Ground water,Polk,LAKE WALES,1948,4,17,31
FL1030520,"PARKER, CITY OF WATER SYSTEM",Community water system,Surface water purchased,Bay,PARKER,4317,3,14,28
FL4061957,PARKLAND UTILITIES INC,Community water system,Ground water,Broward,PARKLAND,2590,3,5,94
FL6511348,PARKVIEW ACRES,Community water system,Ground water,Pasco,ZEPHYRHILLS,190,2,0,30
FL6290047,PARKVIEW MHP,Community water system,Ground water,Hillsborough,THONOTOSASSA,60,2,72,35
FL6295191,PARKWOOD ESTATES,Community water system,Ground water,Hillsborough,PLANT CITY,430,3,26,45
FL4501075,PARRY TRAILER VILLAGE,Community water system,Ground water,Palm Beach,BOYNTON BEACH,114,2,18,34
FL6295971,PATRICIA HEARD MLC,Community water system,Ground water,Hillsborough,DOVER,88,2,3,35
FL3054128,PATRICK AIR FORCE BASE(CONSEC),Community water system,Surface water purchased,Brevard,PATRICK AIR FORCE BASE,7500,3,26,10
FL1660524,"PAXTON, CITY OF",Community water system,Ground water,Walton,PAXTON,2216,5,5,34
FL4505005,PBCWUD - LAKE REGION WTP - SYSTEM 11,Community water system,Ground water,Palm Beach,WEST PALM BEACH,30536,8,28,12
FL6512033,PCUD-BLANTON LAKE PARK,Community water system,Ground water,Pasco,SAN ANTONIO,120,3,47,33
FL6510216,PCUD-CRYSTAL SPRINGS WATER SYSTEM,Community water system,Ground water,Pasco,ZEPHYRHILLS,1004,3,8,27
FL6510603,PCUD-FLORIDA ESTATES (EAST PASCO),Community water system,Ground water purchased,Pasco,NEW PORT RICHEY,575,4,2,14
FL6510760,PCUD-HICKORY HILL (EAST PASCO),Community water system,Ground water,Pasco,NEW PORT RICHEY,374,3,3,29
FL6515250,PCUD-LAKE JOVITA GOLF AND C.C.,Community water system,Ground water,Pasco,DADE CITY,1664,3,2,12
FL6512200,PCUD-NORTHEAST,Community water system,Ground water,Pasco,NEW PORT RICHEY,1885,7,4,28
FL6512205,PCUD-PASADENA SHORES (EAST PASCO),Community water system,Ground water,Pasco,NEW PORT RICHEY,107,3,2,26
FL6511361,PCUD-PASCO COUNTY REGIONAL PWS,Community water system,Surface water purchased,Pasco,NEW PORT RICHEY,214409,45,34,45
FL6511388,PCUD-PINE BREEZE (EAST PASCO),Community water system,Ground water,Pasco,NEW PORT RICHEY,161,2,2,24
FL6514120,PCUD-SOUTHEAST #2,Community water system,Ground water,Pasco,NEW PORT RICHEY,551,6,10,22
FL6511745,PCUD-SUNBURST HILL,Community water system,Ground water,Pasco,NEW PORT RICHEY,489,3,0,24
FL6251954,PEACE RIVER HEIGHTS,Community water system,Ground water,Hardee,WAUCHULA,250,3,17,28
FL6142734,PEACE RIVER REG WATER PLANT,Community water system,Surface water,DeSoto,ARCADIA,3301,23,1,25
FL6532339,PEAK MOBILE HOME PARK,Community water system,Ground water,Polk,HAINES CITY,55,3,11,40
FL3051086,PELICAN BAY,Community water system,Ground water,Brevard,MICCO,432,4,35,27
FL4505002,PELICAN LAKE WATER PLANT,Community water system,Ground water,Palm Beach,PAHOKEE,222,2,22,14
FL4061083,"PEMBROKE PINES, CITY OF",Community water system,Ground water,Broward,PEMBROKE PINES,168600,10,31,93
FL3354653,PENNBROOKE,Community water system,Ground water,Lake,LEESBURG,2488,3,5,13
FL2100882,PENNEY FARMS RETIREMENT COMMUNITY WTP,Community water system,Ground water,Clay,PENNEY FARMS,450,3,8,24
FL2101019,PENNEY FARMS WTP,Community water system,Ground water,Clay,PENNEY FARMS,350,4,12,23
FL1170527,PEOPLES WATER SERVICE COMPANY,Community water system,Ground water,Escambia,PENSACOLA,34352,10,4,25
FL2620208,PERRY WATER SYSTEM,Community water system,Ground water,Taylor,PERRY,8900,7,15,38
FL2104448,PETER'S CREEK WTP,Community water system,Ground water,Clay,GREEN COVE SPRINGS,231,3,0,11
FL3591008,PHILLIPS SECTION,Community water system,Ground water,Seminole,SANFORD,273,3,11,18
FL3641444,PHOENIX ESTATES,Community water system,Ground water,Volusia,DELAND,167,2,21,31
FL3351009,PICCIOLA ISLAND SUBDIVISION,Community water system,Ground water,Lake,FRUITLAND PARK,374,3,1,17
FL3354661,PICCIOLA LANDING,Community water system,Ground water,Lake,FRUITLAND PARK,125,2,1,18
FL2104351,PIER STATION WTP,Community water system,Ground water,Clay,GREEN COVE SPRINGS,193,2,5,21
FL3641324,"PIERSON, TOWN OF",Community water system,Ground water,Volusia,PIERSON,2657,3,12,31
FL4501104,PINE GROVE VILLAGE,Community water system,Ground water,Palm Beach,BOYNTON BCH,160,5,33,35
FL3354644,"PINE HARBOUR WATERWORKS, INC",Community water system,Ground water,Lake,LEESBURG,132,2,9,17
FL3354956,PINE ISLAND,Community water system,Ground water,Lake,MONTVERDE,35,4,2,9
FL3481016,PINE ISLE MOBILE VILLA,Community water system,Ground water,Orange,ORLANDO,127,2,16,19
FL6531397,PINE LAKE MOBILE HOME PARK,Community water system,Ground water,Polk,LAKELAND,124,2,12,47
FL5364150,PINE LAKES MOBILE HOME PARK,Community water system,Surface water purchased,Lee,N. FORT MYERS,1220,3,1,62
FL6291969,PINE OAKS MHP,Community water system,Ground water,Hillsborough,PLANT CITY,312,2,32,40
FL6531396,PINE RIDGE ESTATES,Community water system,Ground water,Polk,LAKELAND,52,3,4,35
FL3421018,PINE RIDGE ESTATES,Community water system,Ground water,Marion,OCALA,754,3,8,22
FL6291023,PINE TREE VILLAGE MHP,Community water system,Ground water,Hillsborough,LUTZ,40,2,39,41
FL6094934,PINE VALLEY,Community water system,Ground water,Citrus,ORLANDO,164,2,2,30
FL6535079,"PINECREST UTILITIE, LLC",Community water system,Ground water,Polk,BARTOW,405,5,12,34
FL6521405,PINELLAS COUNTY UTILITIES,Community water system,Surface water purchased,Pinellas,CLEARWATER,449316,5,2,26
FL6521406,PINELLAS PARK WATER DEPT,Community water system,Surface water purchased,Pinellas,PINELLAS PARK,48939,5,1,21
FL6531796,"PINES, THE",Community water system,Ground water purchased,Polk,LAKELAND,505,2,3,26
FL3050873,PINEWOOD VILLAGE MHP,Community water system,Ground water,Brevard,MIMS,250,2,47,32
FL6094874,PINEWOOD WATER,Community water system,Ground water,Citrus,CRYSTAL RIVER,100,2,11,26
FL3351021,PINEY WOODS SUBDIVISION - 2 WTPS,Community water system,Ground water,Lake,FRUITLAND PARK,437,4,6,16
